file_name,initial_velocity_cgs,weber,bond,ohnesorge,parent_folder,number_of_harmonics,contact_time_ms_00R,contact_time_ms002R,coef_restitution00R,coef_restitution002R,max_contact_radius_cm_00R,max_contact_radius_cm_002R
WeOhSweep20241109T155335.mat,-14.487494865424,0.199526231496888,0,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.66340762682262,1.70855976314832,0.847849074960626,0.847849074960626,0.0105794305023497,0.0132807088904796
WeOhSweep20241109T155346.mat,-16.2552365956107,0.251188643150958,0.0189312135804878,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.63912764769245,1.6801537399445,0.826834133355458,0.82625546429039,0.0112659914624669,0.014025781698385
WeOhSweep20241109T155714.mat,-3.24334610001251,0.01,0,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,2.16801889119771,2.34566278589957,0.928998456928504,0.928998456928504,0.00505920054352184,0.00790208420431126
WeOhSweep20241109T155823.mat,-16.2552365956107,0.251188643150958,0,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.62927822219625,1.67007523918902,0.831868673755971,0.831868673755971,0.0111863403321297,0.0138754744444324
WeOhSweep20241109T155846.mat,-12.911993390017,0.158489319246111,0.0189312135804878,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.71402909274495,1.76445298354358,0.855700210837318,0.854948668078827,0.010082623188412,0.0129091073915023
WeOhSweep20241109T160007.mat,-2.29611319880259,0.00501187233627273,0,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,2.28529577152456,2.52666898852859,0.934886239559976,0.934886239559976,0.00389975123037685,0.00714740725686763
WeOhSweep20241109T160316.mat,-14.487494865424,0.199526231496888,0.0189312135804878,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.6755476163877,1.72115789216732,0.842282335250623,0.841624939281001,0.0106633869954199,0.0134521317542973
WeOhSweep20241109T160347.mat,-12.911993390017,0.158489319246111,0,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.69845325707654,1.74841899741264,0.8618846873085,0.8618846873085,0.0099966737225446,0.0127138217470973
WeOhSweep20241109T160352.mat,-11.5078262220294,0.125892541179417,0.0189312135804878,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.75411396395042,1.81026811718949,0.867112156320248,0.866245886477343,0.00957137122814952,0.0123967123728631
WeOhSweep20241109T160604.mat,-18.2386754393198,0.316227766016838,0.0189312135804878,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.60408201743853,1.64121142908522,0.809396324150284,0.808884755858432,0.0118937650451217,0.0146298947406509
WeOhSweep20241109T160701.mat,-10.2563609162638,0.1,0,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.77106413806016,1.83294895311045,0.884367457934948,0.884367457934948,0.00889114026719453,0.0116596702227153
WeOhSweep20241109T160754.mat,-20.4641304249408,0.398107170553497,0,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.56445525904684,1.59791733404463,0.794251733517704,0.794251733517704,0.0124827363526497,0.0151513597346808
WeOhSweep20241109T160904.mat,-11.5078262220294,0.125892541179417,0,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.73418605655113,1.78988204376311,0.874026554968055,0.874026554968055,0.0094358207601782,0.0121737786562543
WeOhSweep20241109T161040.mat,-18.2386754393198,0.316227766016838,0,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.59629409960433,1.63342349790869,0.813974148333274,0.813974148333274,0.0118199645292193,0.0144987254508704
WeOhSweep20241109T161259.mat,-9.14099128845838,0.0794328234724281,0.0189312135804878,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.84069728575422,1.9108330679388,0.884275861716493,0.883088236084389,0.00877525051695007,0.0114651362028564
WeOhSweep20241109T161322.mat,-28.9063525432857,0.794328234724282,0,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.4746651475466,1.50056256688057,0.726061924018942,0.726061924018942,0.0146598872398666,0.0172917697551629
WeOhSweep20241109T161442.mat,-10.2563609162638,0.1,0.0189312135804878,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.79626034281788,1.85906145872038,0.876595424001693,0.875586880008354,0.0091818864234367,0.0119151421694963
WeOhSweep20241109T161610.mat,-25.7628138222282,0.630957344480193,0,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.50352625481454,1.53171595200996,0.750054160723929,0.750054160723929,0.0139025024471228,0.0165472795766657
WeOhSweep20241109T161710.mat,-22.9611319880259,0.501187233627272,0,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.53330358771002,1.56424388469501,0.772883215145537,0.772883215145537,0.0131771431816267,0.015833873074508
WeOhSweep20241109T161738.mat,-25.7628138222282,0.630957344480193,0.0189312135804878,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.50742021373164,1.53560991565827,0.746608256833146,0.746252021955381,0.0139579324704455,0.016633821265161
WeOhSweep20241109T161833.mat,-9.14099128845838,0.0794328234724281,0,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.80885844519674,1.87761978257743,0.893098619515982,0.893098619515982,0.00835728007614677,0.0111713294491359
WeOhSweep20241109T162021.mat,-28.9063525432857,0.794328234724282,0.0189312135804878,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.47764288083615,1.50354030351914,0.722927694368355,0.722612564795601,0.0147089613513815,0.0173664428158539
WeOhSweep20241109T162143.mat,-32.4334610001251,1,0,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.44683479410966,1.47066917836239,0.701156062960498,0.701156062960498,0.0154468073929027,0.0180683496487589
WeOhSweep20241109T162343.mat,-22.9611319880259,0.501187233627272,0.0189312135804878,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.53834282866157,1.56905407592371,0.769082476604339,0.768680482458795,0.0132446002688814,0.0159336718787581
WeOhSweep20241109T182034.mat,-20.4641304249408,0.398107170553497,0.0189312135804878,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.57041072562594,1.60433092288082,0.790095494408526,0.789642190839002,0.0125602103519939,0.0152656702585279
WeOhSweep20241109T182207.mat,-32.4334610001251,1,0.0189312135804878,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.44935441458543,1.47318880120886,0.698298916958571,0.698020830943252,0.0154933272551475,0.0181321726581727
directComparison20241114T133132.mat,-12.8064948981505,0.15591,0.0189312135804878,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.71677776962761,1.76766003320886,0.85657490972278,0.85581591871462,0.0100643343573702,0.0128704738636595
directComparison20241114T133216.mat,-16.3649229763842,0.25459,0.0189312135804878,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.63706614003046,1.67786300809253,0.82587477510681,0.825300333686563,0.0113430642934374,0.0140613240393263
directComparison20241114T133651.mat,-8.07632254416813,0.062007,0.0189312135804878,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.89154780808344,1.97039363688119,0.890749527295159,0.889314693452085,0.00827645358511203,0.0110045512162949
directComparison20241114T133744.mat,-10.0416006613669,0.095856,0.0189312135804878,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.80427731705897,1.86822456655018,0.878129508737129,0.877091049182332,0.00894016589466498,0.0118234115953646
directComparison20241114T133950.mat,-61.3678451462832,3.5801,0.0189312135804878,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.31237868326619,1.32864830434767,0.557979314119793,0.557848743639817,0.0203910559640619,0.0230160807855058
directComparison20241114T134327.mat,-29.3460994854207,0.81868,0.0189312135804878,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.47374892191905,1.49941707757923,0.719745258912578,0.719435207018826,0.0148181648806594,0.0174696059418087
directComparison20241114T134405.mat,-5.00127754614719,0.023778,0.0189312135804878,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,2.11739742527538,2.24346028514394,0.902722650929088,0.899343424852811,0.00675797620840738,0.00954421254596959
directComparison20241114T134620.mat,-49.1888482846112,2.3001,0.0189312135804878,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.35589940057498,1.37446122411575,0.606072964793763,0.605901044949471,0.0185500789514175,0.0212223001793591
directComparison20241114T134647.mat,-38.4360460863504,1.4044,0.0189312135804878,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.40926954337997,1.43081141005292,0.660946141913861,0.660716267753002,0.0167124485071323,0.0193478948479244
